index,Row ID,Opportunity ID,Created Date,Closed Date,Stage,Opportunity Name,Sales
7922,2588,CA-2020-131695,07/01/2024,07/07/2024,Negotiating,"Executive Impressions 14""",22.23
7923,2685,CA-2020-137085,06/30/24,07/07/2024,Negotiating,Satellite Sectional Post Binders,312552.00
7924,3428,US-2020-111024,07/04/2024,07/07/2024,Negotiating,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32896.00
7925,3429,US-2020-111024,07/04/2024,07/07/2024,Negotiating,"Bevis Round Conference Table Top, X-Base",215148.00
7926,3430,US-2020-111024,07/04/2024,07/07/2024,Negotiating,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96
7927,6031,US-2020-152492,07/07/2024,07/07/2024,Proposing,Global Comet Stacking Armless Chair,239.24
7928,1304,US-2020-126179,07/04/2024,07/08/2024,Negotiating,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99
7929,1305,US-2020-126179,07/04/2024,07/08/2024,Negotiating,Pyle PMP37LED,287.97
7930,1673,CA-2020-111647,07/04/2024,07/08/2024,Negotiating,netTALK DUO VoIP Telephone Service,16796.80
7931,9569,CA-2020-104388,07/06/2024,07/08/2024,Proposing,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,7996.00
7932,3396,US-2020-148362,07/02/2024,07/09/2024,Negotiating,"Carina Mini System Audio Rack, Model AR050B",443.92
7933,3397,US-2020-148362,07/02/2024,07/09/2024,Negotiating,Fellowes PB200 Plastic Comb Binding Machine,169.99
7934,3398,US-2020-148362,07/02/2024,07/09/2024,Negotiating,Xerox 226,25.92
7935,6153,CA-2020-139437,07/04/2024,07/09/2024,Negotiating,Rogers Deluxe File Chest,87.92
7936,1263,CA-2020-105053,07/08/2024,07/10/2024,Negotiating,Wilson Jones Active Use Binders,17472.00
7937,2371,CA-2020-155152,07/08/2024,07/10/2024,Negotiating,Hypercom P1300 Pinpad,252.00
7938,3663,US-2020-129777,07/04/2024,07/10/2024,Negotiating,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",258.90
7939,3664,US-2020-129777,07/04/2024,07/10/2024,Negotiating,Xerox 1881,24.56
7940,5930,US-2020-169551,07/08/2024,07/10/2024,Proposing,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21
7941,5931,US-2020-169551,07/08/2024,07/10/2024,Proposing,Xerox 216,15552.00
7942,5932,US-2020-169551,07/08/2024,07/10/2024,Proposing,Apple iPhone 5S,683988.00
7943,5933,US-2020-169551,07/08/2024,07/10/2024,Proposing,Plastic Stacking Crates & Casters,13392.00
7944,5934,US-2020-169551,07/08/2024,07/10/2024,Proposing,AmazonBasics 3-Button USB Wired Mouse,16776.00
7945,5935,US-2020-169551,07/08/2024,07/10/2024,Proposing,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92
7946,7870,US-2020-166233,07/04/2024,07/10/2024,Negotiating,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,24.00
7947,2437,CA-2020-140053,07/04/2024,07/11/2024,Negotiating,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85
7948,3216,CA-2020-150189,07/09/2024,07/11/2024,Proposing,Avery 485,7518.00
7949,4230,CA-2020-100223,07/06/2024,07/11/2024,Negotiating,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332028.00
7950,4231,CA-2020-100223,07/06/2024,07/11/2024,Negotiating,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11394.00
7951,4232,CA-2020-100223,07/06/2024,07/11/2024,Negotiating,Xerox 1975,15552.00
7952,4233,CA-2020-100223,07/06/2024,07/11/2024,Negotiating,Xerox 1966,31104.00
7953,4234,CA-2020-100223,07/06/2024,07/11/2024,Negotiating,Tuf-Vin Binders,6316.00
7954,4296,CA-2020-169124,07/04/2024,07/11/2024,Negotiating,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39
7955,1369,CA-2020-133249,07/09/2024,07/12/2024,Proposing,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.90
7956,6743,US-2020-101784,07/07/2024,07/12/2024,Negotiating,"Global Task Chair, Black",122136.00
7957,8492,CA-2020-106824,07/08/2024,07/12/2024,Negotiating,"Brites Rubber Bands, 1 1/2 oz. Box",5.94
7958,347,CA-2020-134306,07/09/2024,07/13/24,Negotiating,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
7959,348,CA-2020-134306,07/09/2024,07/13/24,Negotiating,Easy-staple paper,24.56
7960,349,CA-2020-134306,07/09/2024,07/13/24,Negotiating,"BIC Brite Liner Highlighters, Chisel Tip",12.96
7961,1044,CA-2020-115651,07/10/2024,07/13/24,Proposing,"Quartet Alpha White Chalk, 12/Pack",8.84
7962,1045,CA-2020-115651,07/10/2024,07/13/24,Proposing,Belkin F9S820V06 8 Outlet Surge,5846.40
7963,4536,CA-2020-138464,07/09/2024,07/13/24,Negotiating,"Master Big Foot Doorstop, Beige",15.84
7964,4537,CA-2020-138464,07/09/2024,07/13/24,Negotiating,GBC VeloBinder Manual Binding System,86376.00
7965,4538,CA-2020-138464,07/09/2024,07/13/24,Negotiating,Zebra Zazzle Fluorescent Highlighters,18.24
7966,4539,CA-2020-138464,07/09/2024,07/13/24,Negotiating,Crayola Colored Pencils,13.12
7967,8405,CA-2020-140480,07/09/2024,07/13/24,Negotiating,36X48 HARDFLOOR CHAIRMAT,83.92
7968,8406,CA-2020-140480,07/09/2024,07/13/24,Negotiating,Maxell 4.7GB DVD-R,141.90
7969,8407,CA-2020-140480,07/09/2024,07/13/24,Negotiating,Tensor Track Tree Floor Lamp,39.98
7970,8408,CA-2020-140480,07/09/2024,07/13/24,Negotiating,Newell 325,28.91
7971,8409,CA-2020-140480,07/09/2024,07/13/24,Negotiating,Hunt Boston Vacuum Mount KS Pencil Sharpener,17495.00
7972,9531,CA-2020-111759,07/09/2024,07/13/24,Negotiating,Easy-staple paper,52.76
7973,199,US-2020-124303,07/07/2024,07/14/24,Negotiating,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",29460.00
7974,200,US-2020-124303,07/07/2024,07/14/24,Negotiating,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16056.00
7975,2705,CA-2020-156818,07/12/2024,07/14/24,Negotiating,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,13260.00
7976,2233,CA-2020-132122,07/10/2024,07/15/24,Negotiating,Recycled Steel Personal File for Hanging File Folders,228.92
7977,2574,CA-2020-145128,07/10/2024,07/15/24,Negotiating,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
7978,2927,CA-2020-128629,07/11/2024,07/15/24,Negotiating,"Eldon 200 Class Desk Accessories, Smoke",18.84
7979,3107,CA-2020-127460,07/11/2024,07/15/24,Negotiating,"Fellowes Mobile File Cart, Black",298464.00
7980,8038,CA-2020-169012,07/11/2024,07/15/24,Negotiating,Belkin 7-Outlet SurgeMaster Home Series,41.91
7981,977,US-2020-100209,07/10/2024,07/16/24,Negotiating,Wilson Jones Easy Flow II Sheet Lifters,10800.00
7982,1473,CA-2020-164959,07/12/2024,07/16/24,Negotiating,Avery 482,8.67
7983,1621,CA-2020-108560,07/09/2024,07/16/24,Negotiating,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46
7984,1622,CA-2020-108560,07/09/2024,07/16/24,Negotiating,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48
7985,1623,CA-2020-108560,07/09/2024,07/16/24,Negotiating,"GBC White Gloss Covers, Plain Front",23168.00
7986,1624,CA-2020-108560,07/09/2024,07/16/24,Negotiating,Micro Innovations USB RF Wireless Keyboard with Mouse,50.00
7987,6141,CA-2020-121083,07/10/2024,07/16/24,Negotiating,Xerox 1914,274.80
7988,6142,CA-2020-121083,07/10/2024,07/16/24,Negotiating,Tennsco Industrial Shelving,195.64
7989,6143,CA-2020-121083,07/10/2024,07/16/24,Negotiating,Digium D40 VoIP phone,257.98
7990,6144,CA-2020-121083,07/10/2024,07/16/24,Negotiating,Prismacolor Color Pencil Set,119.04
7991,8714,CA-2020-136623,07/12/2024,07/17/24,Negotiating,Belkin iPhone and iPad Lightning Cable,71952.00
7992,8715,CA-2020-136623,07/12/2024,07/17/24,Negotiating,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29800.00
7993,4804,CA-2020-136364,07/14/24,07/18/24,Negotiating,Cisco SPA508G,39594.00
7994,4805,CA-2020-136364,07/14/24,07/18/24,Negotiating,Nu-Dell Executive Frame,91008.00
7995,5976,CA-2020-102155,07/14/24,07/18/24,Negotiating,Standard Rollaway File with Lock,360.38
7996,5977,CA-2020-102155,07/14/24,07/18/24,Negotiating,Strathmore Photo Mount Cards,13.56
7997,6231,CA-2020-127656,07/12/2024,07/18/24,Negotiating,Staples in misc. colors,30.32
7998,7690,US-2020-128951,07/16/24,07/18/24,Proposing,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
7999,7691,US-2020-128951,07/16/24,07/18/24,Proposing,Hon 5100 Series Wood Tables,872.94
8000,7692,US-2020-128951,07/16/24,07/18/24,Proposing,Xerox 1999,12.96
8001,24,US-2020-156909,07/17/24,07/19/24,Negotiating,"Global Deluxe Stacking Chair, Gray",7137.20
8002,5498,CA-2020-164378,07/16/24,07/19/24,Negotiating,Newell 349,6.56
8003,5499,CA-2020-164378,07/16/24,07/19/24,Negotiating,Avery 509,7.83
8004,5500,CA-2020-164378,07/16/24,07/19/24,Negotiating,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.90
8005,5501,CA-2020-164378,07/16/24,07/19/24,Negotiating,Hon Mobius Operator's Chair,664146.00
8006,5502,CA-2020-164378,07/16/24,07/19/24,Negotiating,Spiral Phone Message Books with Labels by Adams,8.96
8007,7496,CA-2020-121048,07/15/24,07/19/24,Negotiating,Acco Suede Grain Vinyl Round Ring Binder,4448.00
8008,7497,CA-2020-121048,07/15/24,07/19/24,Negotiating,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69
8009,7498,CA-2020-121048,07/15/24,07/19/24,Negotiating,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
8010,7499,CA-2020-121048,07/15/24,07/19/24,Negotiating,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92
8011,7500,CA-2020-121048,07/15/24,07/19/24,Negotiating,"Eldon 200 Class Desk Accessories, Burgundy",18.84
8012,7501,CA-2020-121048,07/15/24,07/19/24,Negotiating,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97
8013,7502,CA-2020-121048,07/15/24,07/19/24,Negotiating,GE 30524EE4,4703.76
8014,7509,US-2020-161935,07/15/24,07/19/24,Negotiating,Xerox 1950,9248.00
8015,7510,US-2020-161935,07/15/24,07/19/24,Negotiating,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0.00
8016,7511,US-2020-161935,07/15/24,07/19/24,Negotiating,"Tenex File Box, Personal Filing Tote with Lid, Black",62040.00
8017,7512,US-2020-161935,07/15/24,07/19/24,Negotiating,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3969.20
8018,7513,US-2020-161935,07/15/24,07/19/24,Negotiating,"SAFCO Mobile Desk Side File, Wire Frame",239456.00
8019,7514,US-2020-161935,07/15/24,07/19/24,Negotiating,Crayola Colored Pencils,13.12
8020,8587,CA-2020-162015,07/12/2024,07/19/24,Negotiating,LogitechÂ P710e Mobile Speakerphone,1287.45
8021,8588,CA-2020-162015,07/12/2024,07/19/24,Negotiating,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.10
8022,9010,CA-2020-106047,07/13/24,07/19/24,Negotiating,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3816.00
8023,2091,CA-2020-166142,07/16/24,07/20/24,Negotiating,GBC Standard Plastic Binding Systems Combs,26.55
8024,2092,CA-2020-166142,07/16/24,07/20/24,Negotiating,Hon 2111 Invitation Series Straight Table,31044.30
8025,5649,CA-2020-142342,07/18/24,07/20/24,Negotiating,Xerox 221,32400.00
8026,5650,CA-2020-142342,07/18/24,07/20/24,Negotiating,"Peel & Seel Recycled Catalog Envelopes, Brown",57.90
8027,5651,CA-2020-142342,07/18/24,07/20/24,Negotiating,Sterilite Show Offs Storage Containers,10.56
8028,5652,CA-2020-142342,07/18/24,07/20/24,Negotiating,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",0.00
8029,2572,CA-2020-109778,07/17/24,07/22/24,Negotiating,"Crayola Anti Dust Chalk, 12/Pack",29120.00
8030,4273,US-2020-158505,07/22/24,07/22/24,Proposing,PayAnywhere Card Reader,7192.80
8031,4274,US-2020-158505,07/22/24,07/22/24,Proposing,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99
8032,4573,CA-2020-126662,07/18/24,07/22/24,Negotiating,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479984.00
8033,2440,CA-2020-139948,07/18/24,07/23/24,Negotiating,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7904.00
8034,3915,US-2020-142573,07/19/24,07/24/24,Negotiating,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",8016.00
8035,3916,US-2020-142573,07/19/24,07/24/24,Negotiating,"Global Fabric Manager's Chair, Dark Gray",161568.00
8036,3917,US-2020-142573,07/19/24,07/24/24,Negotiating,Riverleaf Stik-Withit Designer Note Cubes,16096.00
8037,3918,US-2020-142573,07/19/24,07/24/24,Negotiating,Acco Expandable Hanging Binders,7656.00
8038,3919,US-2020-142573,07/19/24,07/24/24,Negotiating,High-Back Leather Manager's Chair,31197.60
8039,4526,US-2020-105046,07/18/24,07/24/24,Negotiating,Avaya 5420 Digital phone,269.98
8040,4527,US-2020-105046,07/18/24,07/24/24,Negotiating,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.90
8041,4528,US-2020-105046,07/18/24,07/24/24,Negotiating,DAX Solid Wood Frames,39.08
8042,7043,US-2020-165358,07/19/24,07/24/24,Negotiating,Canon PC-428 Personal Copier,599.97
8043,7044,US-2020-165358,07/19/24,07/24/24,Negotiating,"Situations Contoured Folding Chairs, 4/Set",198744.00
8044,7045,US-2020-165358,07/19/24,07/24/24,Negotiating,Acme Kleencut Forged Steel Scissors,9184.00
8045,9830,US-2020-152842,07/17/24,07/24/24,Negotiating,"Global Fabric Manager's Chair, Dark Gray",24235.20
8046,3155,CA-2020-150497,07/21/24,07/25/24,Negotiating,Ibico Ibimaster 300 Manual Binding System,735.98
8047,6902,US-2020-135013,07/25/24,07/25/24,Proposing,Hewlett Packard LaserJet 3310 Copier,2399.96
8048,8327,CA-2020-103478,07/22/24,07/25/24,Negotiating,Avery Poly Binder Pockets,28640.00
8049,8328,CA-2020-103478,07/22/24,07/25/24,Negotiating,Catalog Binders with Expanding Posts,9419.20
8050,8639,CA-2020-118346,07/24/24,07/25/24,Proposing,Logitech G600 MMO Gaming Mouse,399.95
8051,645,US-2020-127719,07/22/24,07/26/24,Negotiating,Xerox 1993,6.48
8052,2314,CA-2020-122035,07/21/24,07/26/24,Negotiating,Avery 486,14.62
8053,2315,CA-2020-122035,07/21/24,07/26/24,Negotiating,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32
8054,2316,CA-2020-122035,07/21/24,07/26/24,Negotiating,Avery Printable Repositionable Plastic Tabs,43.00
8055,2317,CA-2020-122035,07/21/24,07/26/24,Negotiating,Novimex Fabric Task Chair,182.94
8056,2318,CA-2020-122035,07/21/24,07/26/24,Negotiating,Cardinal Slant-D Ring Binders,60.83
8057,2319,CA-2020-122035,07/21/24,07/26/24,Negotiating,Logitech G35 7.1-Channel Surround Sound Headset,389.97
8058,4373,US-2020-169320,07/24/24,07/26/24,Negotiating,"Quartet Omega Colored Chalk, 12/Pack",11.68
8059,4374,US-2020-169320,07/24/24,07/26/24,Negotiating,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75
8060,6699,CA-2020-145429,07/22/24,07/26/24,Negotiating,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34
8061,6700,CA-2020-145429,07/22/24,07/26/24,Negotiating,Hon Olson Stacker Stools,225296.00
8062,6701,CA-2020-145429,07/22/24,07/26/24,Negotiating,GBC Premium Transparent Covers with Diagonal Lined Pattern,50352.00
8063,7084,CA-2020-118724,07/22/24,07/26/24,Negotiating,Nontoxic Chalk,3.52
8064,7085,CA-2020-118724,07/22/24,07/26/24,Negotiating,Polycom SoundPoint IP 450 VoIP phone,16261.92
8065,7845,US-2020-123834,07/22/24,07/26/24,Negotiating,Hon 61000 Series Interactive Training Tables,124404.00
8066,9319,US-2020-108343,07/21/24,07/26/24,Negotiating,Xerox 1977,13.36
8067,9320,US-2020-108343,07/21/24,07/26/24,Negotiating,Office Star - Task Chair with Contemporary Loop Arms,163764.00
8068,9321,US-2020-108343,07/21/24,07/26/24,Negotiating,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92
8069,579,CA-2020-118640,07/21/24,07/27/24,Negotiating,"Trav-L-File Heavy-Duty Shuttle II, Black",69712.00
8070,580,CA-2020-118640,07/21/24,07/27/24,Negotiating,"Contract Clock, 14"", Brown",8792.00
8071,5013,US-2020-160465,07/22/24,07/27/24,Negotiating,Vinyl Sectional Post Binders,3393.00
8072,5014,US-2020-160465,07/22/24,07/27/24,Negotiating,Letter Size File,22232.00
8073,5015,US-2020-160465,07/22/24,07/27/24,Negotiating,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210564.00
8074,9230,CA-2020-133718,07/24/24,07/27/24,Proposing,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15192.00
8075,9231,CA-2020-133718,07/24/24,07/27/24,Proposing,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),5832.00
8076,9809,CA-2020-145093,07/22/24,07/27/24,Negotiating,"Wilson Jones 1"" Hanging DublLock Ring Binders",2112.00
8077,6262,CA-2020-103506,07/24/24,07/28/24,Negotiating,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.40
8078,6584,CA-2020-104731,07/22/24,07/28/24,Negotiating,Berol Giant Pencil Sharpener,101.94
8079,6585,CA-2020-104731,07/22/24,07/28/24,Negotiating,Nortel Networks T7316 E Nt8 B27,271.96
8080,6586,CA-2020-104731,07/22/24,07/28/24,Negotiating,Regeneration Desk Collection,8.80
8081,6587,CA-2020-104731,07/22/24,07/28/24,Negotiating,Newell 35,19.68
8082,6588,CA-2020-104731,07/22/24,07/28/24,Negotiating,"Bush Westfield Collection Bookcases, Fully Assembled",302.94
8083,6589,CA-2020-104731,07/22/24,07/28/24,Negotiating,Cardinal Holdit Business Card Pockets,14.94
8084,6590,CA-2020-104731,07/22/24,07/28/24,Negotiating,Premier Electric Letter Opener,231.72
8085,6832,US-2020-123204,07/22/24,07/28/24,Negotiating,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48
8086,7930,CA-2020-167549,07/26/24,07/28/24,Proposing,Safco Drafting Table,298116.00
8087,8119,US-2020-106551,07/23/24,07/28/24,Negotiating,Hon Every-Day Series Multi-Task Chairs,526344.00
8088,8185,US-2020-101721,07/24/24,07/28/24,Negotiating,Xerox 1909,63312.00
8089,759,CA-2020-117240,07/24/24,07/29/24,Negotiating,Angle-D Ring Binders,13128.00
8090,3197,CA-2020-109750,07/23/24,07/29/24,Negotiating,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97
8091,6783,CA-2020-121293,07/26/24,07/29/24,Negotiating,Eldon 200 Class Desk Accessories,20096.00
8092,6784,CA-2020-121293,07/26/24,07/29/24,Negotiating,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37752.00
8093,6785,CA-2020-121293,07/26/24,07/29/24,Negotiating,"Bush Cubix Conference Tables, Fully Assembled",138588.00
8094,6786,CA-2020-121293,07/26/24,07/29/24,Negotiating,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2599.20
8095,6787,CA-2020-121293,07/26/24,07/29/24,Negotiating,Xerox 216,20736.00
8096,9589,CA-2020-110940,07/24/24,07/29/24,Negotiating,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121536.00
8097,5116,CA-2020-125640,07/26/24,07/30/24,Negotiating,Avery 491,33040.00
8098,7894,CA-2020-125367,07/24/24,07/31/24,Negotiating,Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders,13920.00
8099,2856,CA-2020-169810,07/26/24,08/01/2024,Negotiating,Avery 498,20.23
8100,4126,CA-2020-123239,07/28/24,08/01/2024,Negotiating,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91032.00
8101,5297,CA-2020-108791,07/28/24,08/01/2024,Negotiating,Tensor Computer Mounted Lamp,14.89
8102,5298,CA-2020-108791,07/28/24,08/01/2024,Negotiating,Nortel Networks T7316 E Nt8 B27,543.92
8103,5713,CA-2020-115805,08/01/2024,08/01/2024,Proposing,Motorola L804,36792.00
8104,1735,CA-2020-101483,07/30/24,08/02/2024,Negotiating,Holmes HEPA Air Purifier,34848.00
8105,1736,CA-2020-101483,07/30/24,08/02/2024,Negotiating,Samsung Replacement EH64AVFWE Premium Headset,22.00
8106,1737,CA-2020-101483,07/30/24,08/02/2024,Negotiating,Newell 322,4368.00
8107,2219,CA-2020-130841,07/29/24,08/02/2024,Negotiating,Zipper Ring Binder Pockets,9984.00
8108,2220,CA-2020-130841,07/29/24,08/02/2024,Negotiating,Super Decoflex Portable Personal File,14.98
8109,2221,CA-2020-130841,07/29/24,08/02/2024,Negotiating,Wilson Electronics DB Pro Signal Booster,1145.60
8110,2713,CA-2020-146031,07/30/24,08/02/2024,Negotiating,Sanford Liquid Accent Highlighters,60.12
8111,8094,CA-2020-133046,07/28/24,08/02/2024,Negotiating,Staple-based wall hangings,23.88
8112,8095,CA-2020-133046,07/28/24,08/02/2024,Negotiating,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.20
8113,8096,CA-2020-133046,07/28/24,08/02/2024,Negotiating,Xerox 227,12.96
8114,8097,CA-2020-133046,07/28/24,08/02/2024,Negotiating,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95
8115,8302,US-2020-167318,07/27/24,08/02/2024,Negotiating,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,1649.95
8116,8303,US-2020-167318,07/27/24,08/02/2024,Negotiating,"Global Airflow Leather Mesh Back Chair, Black",362352.00
8117,9808,CA-2020-107209,07/28/24,08/02/2024,Negotiating,"Global Value Mid-Back Manager's Chair, Gray",194848.00
8118,1845,US-2020-113852,07/30/24,08/03/2024,Negotiating,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,90.57
8119,6911,US-2020-115301,07/30/24,08/03/2024,Negotiating,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96
8120,7659,CA-2020-155740,07/31/24,08/03/2024,Proposing,GBC ProClick Punch Binding System,7677.60
8121,642,CA-2020-167913,07/31/24,08/04/2024,Negotiating,Economy Rollaway Files,330.40
8122,643,CA-2020-167913,07/31/24,08/04/2024,Negotiating,Avery 480,26.25
8123,1010,CA-2020-135034,08/02/2024,08/04/2024,Proposing,JBL Micro Wireless Portable Bluetooth Speaker,9598.40
8124,2227,CA-2020-130771,07/30/24,08/04/2024,Negotiating,Assorted Color Push Pins,28960.00
